transcript_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
rna-XM_020095039.1,1463,277,0,399,1423,351,0,623
rna-XM_020095040.1,1002,1080,77,495,78,611,582,39
rna-XM_020095042.1,695,384,0,368,1283,266,0,349
rna-XM_020095034.1,79,267,65,82,212,43,180,48
rna-XM_020095035.1,51,40,81,33,19,19,33,26
rna-XM_020095036.1,87,41,54,33,22,41,36,35
rna-XM_020095037.1,116,302,65,83,79,0,81,72
rna-XM_020095033.1,2651,3021,5849,1753,2326,3497,1487,1551
rna-XM_020095038.1,175,288,142,122,247,81,262,101
rna-XM_020095303.1,1037,869,1686,350,1561,803,1171,942
rna-XM_020095247.1,0,0,0,0,0,0,0,0
rna-XM_020095243.1,0,0,0,0,0,0,0,0
rna-XM_020095244.1,0,0,24,0,3,0,13,0
rna-XM_020095245.1,0,0,0,0,0,0,0,0
rna-XM_020095246.1,0,0,0,0,0,0,0,0
rna-XM_020095248.1,3,0,0,5,0,0,5,0
rna-XM_020095225.1,0,0,0,0,0,0,0,0
rna-XM_020095224.1,0,64,0,0,0,0,0,30
rna-XM_020095221.1,0,12,2,0,0,0,2,1
rna-XM_020095220.1,0,0,0,0,0,0,0,0
rna-XM_020095217.1,0,0,81,30,0,0,18,123
rna-XM_020095216.1,0,0,0,0,0,0,4,2
rna-XM_020095219.1,0,0,0,61,0,0,14,0
rna-XM_020095222.1,170,133,107,30,211,129,56,109
rna-XM_020095223.1,138,54,0,52,0,0,74,0
rna-XM_020095214.1,9,8,3,15,2,9,0,0
rna-XM_020095215.1,2,1,5,17,0,0,0,0
rna-XM_020095312.1,214,174,204,135,218,203,161,246
rna-XM_020095311.1,12,5,3,0,7,0,7,0
rna-XM_020095160.1,89,88,0,66,28,0,0,0
rna-XM_020095162.1,59,0,140,0,84,51,86,106
rna-XM_020095159.1,22,15,25,11,8,26,44,9
rna-XM_020095163.1,0,0,0,0,0,0,0,0
rna-XM_020095158.1,0,0,0,0,0,3,0,0
rna-XM_020095296.1,0,0,0,0,0,0,0,0
rna-XM_020095297.1,0,0,0,0,0,0,0,0
rna-XM_020095300.1,0,0,0,0,0,0,0,0
rna-XM_020095299.1,0,0,0,0,0,0,0,0
rna-XM_020095298.1,64,48,54,22,38,38,77,56
rna-XM_020095295.1,20,6,0,0,36,0,0,0
rna-XM_020094898.1,26,29,26,21,25,25,60,70
rna-XM_020094868.1,0,0,0,0,5,6,2,0
rna-trnat-agu-14,0,0,0,0,0,0,0,0
rna-XM_020095143.1,55,56,92,57,82,140,102,133
rna-XM_020095142.1,136,182,125,70,184,200,155,87
rna-XM_020094899.1,5143,6317,6064,3818,12871,5513,5941,4695
rna-XM_020095145.1,0,6,5,0,0,7,0,0
rna-XM_020095146.1,213,162,269,131,199,196,252,441
rna-XM_020095144.1,47,51,41,57,51,72,64,10
rna-XM_020094864.1,875,710,792,552,833,607,624,881
rna-XM_020094879.1,0,0,0,46,0,0,0,0
rna-XM_020094878.1,25,36,0,0,30,0,0,51
rna-XM_020094877.1,38,21,54,0,17,86,127,62
rna-XM_020094900.1,15,25,0,5,29,25,23,26
rna-XM_020095249.1,345,410,522,692,695,298,389,612
rna-XM_020095250.1,318,249,505,330,235,385,189,307
rna-XM_020094852.1,0,0,0,0,0,0,0,0
rna-XM_020094853.1,0,0,0,0,0,0,0,0
rna-XM_020094855.1,0,0,0,0,0,0,0,0
rna-XM_020094856.1,21,22,7,5,38,18,23,9
rna-XM_020094860.1,0,8,12,0,7,0,5,8
rna-XM_020094861.1,15,14,190,16,153,10,68,54
rna-XM_020095068.1,1564,1206,2770,1359,1294,1776,2268,2721
rna-XR_002203058.1,14,5,24,6,4,14,12,24
rna-XM_020095139.1,0,0,303,0,0,0,0,505
rna-XM_020095137.1,0,0,0,0,0,0,0,0
rna-XM_020095138.1,0,0,0,0,0,0,0,0
rna-XM_020095136.1,335,241,0,252,303,289,360,11
rna-XM_020095172.1,9548,8229,11971,9828,12185,10123,11195,18851
rna-XM_020095168.1,0,0,0,0,0,0,0,0
rna-XM_020095169.1,0,0,0,0,0,0,0,0
rna-XM_020095171.1,0,0,0,0,0,0,0,0
rna-XM_020095165.1,0,0,0,0,0,0,0,0
rna-XM_020095166.1,0,0,0,0,0,0,0,0
rna-XM_020095167.1,11,24,17,0,10,8,5,8
rna-XM_020094902.1,131,97,204,103,110,119,193,213
rna-XM_020094930.1,29,21,137,28,33,24,32,0
rna-XM_020095262.1,1121,856,2435,1480,3147,1419,1809,3335
rna-XM_020095261.1,863,769,1255,0,0,0,0,0
rna-XM_020095213.1,0,0,0,0,0,2,47,28
rna-XM_020095212.1,129,118,350,183,148,116,112,262
rna-XM_020095194.1,0,0,0,0,0,9,0,2
rna-XM_020095195.1,0,0,0,14,17,12,15,17
rna-XM_020095196.1,0,0,0,0,0,0,0,2
rna-XM_020095193.1,196,301,421,166,233,296,293,351
rna-XM_020095226.1,600,593,1560,1019,656,977,1096,1393
rna-XM_020095306.1,0,0,0,0,0,5,0,7
rna-XM_020094945.1,10,27,17,36,10,25,21,15
rna-XM_020094889.1,1422,1347,249,988,559,859,509,496
rna-XM_020094890.1,462,343,1481,110,1073,769,1092,857
rna-XM_020094891.1,214,372,350,173,458,164,150,135
rna-XM_020095078.1,0,18,0,0,0,0,0,0
rna-XM_020095081.1,0,0,0,5,0,0,0,0
rna-XM_020095082.1,0,16,0,0,1,0,0,0
rna-XM_020095083.1,0,0,0,5,0,0,0,0
rna-XM_020095086.1,0,5,0,0,0,0,0,0
rna-XM_020095087.1,0,5,0,0,0,0,0,0
rna-XM_020095088.1,0,0,0,0,0,0,0,0
rna-XM_020095077.1,71,15,0,56,22,0,0,4
rna-XM_020095076.1,60,43,2,0,23,4,0,0
rna-XM_020095084.1,34,17,0,0,0,0,0,0
rna-XM_020095085.1,14,5,0,0,0,0,0,0
rna-XM_020095079.1,14,0,4,24,34,121,108,116
rna-XM_020095075.1,1,3,61,12,10,3,2,1
rna-XM_020095090.1,0,0,67,0,0,0,0,0
rna-XM_020095089.1,191,175,38,117,164,178,143,165
rna-XM_020095092.1,1227,971,1098,874,1000,770,720,412
rna-XM_020095074.1,0,0,0,417,0,0,24,0
rna-XM_020095072.1,299,495,542,0,452,349,384,412
rna-XM_020095073.1,204,9,11,292,9,104,0,122
rna-XM_020095206.1,0,0,0,0,0,0,0,0
rna-XM_020095205.1,111,93,476,148,233,159,275,838
rna-XM_020094865.1,165,129,137,74,147,183,133,7
rna-XM_020094867.1,25,0,63,49,0,0,5,41
rna-XM_020095209.1,10,12,28,14,28,19,5,0
rna-XM_020095211.1,0,0,0,0,0,0,0,0
rna-XM_020095210.1,20,4,12,27,20,12,7,0
rna-XM_020095127.1,32245,27547,31207,36715,27827,26168,30994,33721
rna-XM_020095126.1,250,208,442,237,327,247,373,503
rna-XM_020095125.1,1923,1831,1862,1136,2468,1594,1625,1695
rna-XM_020095124.1,34,21,33,0,14,38,61,65
rna-XM_020095001.1,0,0,0,507,0,9,0,0
rna-XM_020095000.1,0,0,0,0,0,73,0,0
rna-XM_020094998.1,0,0,0,0,0,0,0,0
rna-XM_020094997.1,299,225,270,65,260,99,182,190
rna-XM_020095003.1,353,400,134,136,284,196,217,131
rna-XM_020095002.1,212,104,424,195,271,288,290,254
rna-XM_020094819.1,0,5,0,0,0,0,0,0
rna-XM_020094820.1,259,191,383,110,312,164,214,286
rna-XM_020094954.1,93,59,72,20,78,54,93,70
rna-XM_020094966.1,26,23,18,20,52,32,24,31
rna-XM_020094958.1,0,0,0,0,0,0,0,0
rna-XM_020094957.1,22,24,93,29,110,15,86,79
rna-XM_020094839.1,0,0,0,0,0,0,0,0
rna-XM_020094838.1,13,7,15,19,14,18,22,0
rna-XM_020095176.1,0,0,0,0,0,0,0,0
rna-XM_020095175.1,82,77,277,69,96,72,50,41
rna-XM_020095177.1,326,239,277,193,239,238,262,347
rna-XM_020094905.1,490,527,377,337,299,511,316,108
rna-XM_020095255.1,0,0,2,0,0,0,0,0
rna-XM_020095252.1,210,6,267,17,298,107,113,266
rna-XM_020095253.1,160,314,406,423,66,212,306,293
rna-XM_020095251.1,38,0,191,0,16,118,84,225
rna-XM_020095265.1,0,0,0,0,0,2,0,0
rna-XM_020095273.1,0,12,1,0,0,0,5,35
rna-XM_020095268.1,0,35,0,0,0,0,16,17
rna-XM_020095270.1,0,305,0,0,199,98,217,464
rna-XM_020095272.1,184,14,7,176,0,11,6,34
rna-XM_020095266.1,213,38,106,0,0,4,10,22
rna-XM_020095269.1,589,305,625,0,667,830,718,913
rna-XM_020095271.1,105,56,31,0,111,0,46,3
rna-XM_020095339.1,3366,3754,6082,2413,5389,5104,8053,10972
rna-XM_020095341.1,695,537,1469,153,745,1131,2956,3687
rna-XM_020095340.1,592,204,334,731,478,263,588,225
rna-XM_020095062.1,0,0,9,0,12,0,0,0
rna-XM_020095061.1,0,5,7,0,5,8,11,13
rna-XM_020095058.1,1038,1043,2975,1611,2014,1838,2274,4785
rna-XM_020095059.1,264,327,388,0,197,377,587,1204
rna-XM_020095060.1,139,117,231,73,245,118,152,227
rna-XM_020095326.1,475,419,857,411,890,414,478,557
rna-XM_020094961.1,0,0,0,0,0,0,0,0
rna-XM_020095302.1,397,430,459,329,277,438,515,456
rna-XM_020094872.1,0,0,0,0,3,0,0,0
rna-XM_020094873.1,0,0,0,0,0,0,0,0
rna-XM_020094875.1,0,0,0,0,0,0,0,0
rna-XM_020094876.1,0,0,0,0,0,0,0,0
rna-XM_020095281.1,0,0,0,0,0,0,0,0
rna-XM_020095282.1,15270,20109,14325,12418,13565,16281,15249,13647
rna-XM_020095280.1,72,309,378,36,336,70,124,69
rna-XM_020095278.1,342,0,0,55,0,383,0,0
rna-XM_020095279.1,131,113,101,104,88,90,473,330
rna-XM_020094844.1,0,7,6,0,0,0,3,1
rna-XM_020094842.1,21,37,111,29,12,162,522,897
rna-XM_020094931.1,0,0,25,0,0,5,8,4
rna-XM_020095289.1,8490,6948,7502,2977,7239,5170,5340,6867
rna-XM_020095288.1,325,2119,572,1164,632,1723,1636,487
rna-XM_020095314.1,535,594,733,528,532,706,765,809
rna-XM_020094907.1,441,325,915,297,878,428,549,563
rna-XM_020095287.1,0,0,10,0,0,0,8,5
rna-XM_020095238.1,0,0,50,0,0,0,0,0
rna-XM_020095239.1,638,285,296,7,423,355,171,8
rna-XM_020095242.1,21,183,318,17,79,278,456,540
rna-XM_020095241.1,3,1,0,306,1,2,0,2
rna-XM_020095227.1,833,761,886,391,804,572,671,631
rna-XM_020094831.1,69,82,103,15,90,71,72,64
rna-XM_020094983.1,0,6,0,0,9,0,12,0
rna-XM_020094908.1,0,0,0,0,0,0,0,0
rna-XR_002203055.1,39,15,100,24,14,14,32,15
rna-XM_020094946.1,42,34,198,39,154,50,72,50
rna-XM_020095305.1,315,379,942,1029,494,344,390,779
rna-XM_020095233.1,75,50,0,182,0,85,44,233
rna-XR_002203062.1,85,122,232,96,204,109,214,279
rna-XM_020095325.1,0,0,323,3338,1,6,1661,32570
rna-XM_020095322.1,0,3,5,2,0,4,22,8
rna-XM_020095324.1,135,289,3092,987,259,557,1659,2066
rna-XM_020094982.1,21,4,6,0,0,0,14,14
rna-XM_020094911.1,4434,3770,9711,3024,9524,4043,4599,5637
rna-XM_020095200.1,0,0,0,0,0,0,6,2
rna-XM_020095199.1,0,0,0,0,0,2,0,0
rna-XM_020095202.1,0,0,0,0,0,0,0,0
rna-XM_020095203.1,0,0,0,0,0,0,0,0
rna-XM_020095308.1,0,0,86,37,145,0,49,150
rna-XM_020095310.1,0,0,147,19,0,0,85,0
rna-XM_020095198.1,1159,1017,591,0,630,890,1017,104
rna-XM_020095201.1,123,0,0,0,294,244,0,331
rna-XM_020095197.1,1,1,0,439,1,2,0,126
rna-XM_020095204.1,1,0,0,0,1,0,0,0
rna-XM_020095309.1,30,33,18,0,0,51,2,5
rna-XM_020095307.1,148,122,362,78,272,120,187,297
rna-XM_020094863.1,580,892,726,310,887,985,794,753
rna-XM_020095113.1,0,4,0,0,0,0,0,0
rna-XM_020095112.1,239,247,254,0,191,0,225,0
rna-XM_020095111.1,22,0,4,158,0,132,8,215
rna-XM_020095147.1,204,176,164,74,193,130,141,161
rna-XM_020095148.1,30,49,492,41,261,87,181,106
rna-XR_002203059.1,3,10,48,8,19,6,22,10
rna-XM_020094950.1,7,0,42,0,0,4,7,6
rna-XM_020094830.1,0,5,13,0,0,0,0,3
rna-XM_020094834.1,0,3,8,12,3,5,4,33
rna-XM_020094912.1,372,298,321,281,368,235,224,146
rna-XM_020094818.1,83,118,86,17,91,95,68,66
rna-XM_020094967.1,10,14,15,0,13,17,30,3
rna-XM_020094973.1,0,0,2,0,0,0,0,0
rna-XM_020094974.1,0,10,0,0,0,0,20,0
rna-XM_020094972.1,8,13,15,12,22,27,0,4
rna-XM_020094913.1,0,0,0,7,0,0,0,0
rna-XM_020095110.1,0,0,0,43,0,0,0,0
rna-XM_020095108.1,386,216,219,120,136,147,157,0
rna-XM_020095109.1,163,204,198,158,212,121,150,251
rna-XM_020095107.1,119,148,173,151,169,97,112,218
rna-XM_020095260.1,286,313,784,278,411,357,1074,1048
rna-XM_020095258.1,470,610,1662,953,826,563,868,1819
rna-XM_020095051.1,229,253,392,208,285,474,663,560
rna-XM_020095049.1,2521348,2270440,2220501,1722073,1921186,2510785,2580821,2376815
rna-XM_020095320.1,0,0,0,0,5,2,0,0
rna-XM_020095319.1,11,4,0,34,1,10,13,0
rna-XR_002203064.1,34,20,9,0,0,9,5,14
rna-XR_002203065.1,8,17,21,59,60,44,41,17
rna-XM_020095318.1,811,1042,1154,655,1083,891,615,304
rna-XM_020095274.1,824,1299,1039,1748,898,815,991,795
rna-XM_020095317.1,411,591,584,692,500,297,374,422
rna-XM_020095316.1,15,14,176,324,177,317,44,272
rna-XM_020094977.1,0,0,0,5,0,0,0,0
rna-XM_020094915.1,31,37,10,8,36,32,47,24
rna-XM_020094916.1,114,206,88,43,213,197,222,90
rna-XM_020095237.1,40444,50897,41232,37050,32391,45626,30558,21918
rna-XM_020094917.1,175,131,126,176,116,191,206,88
rna-XM_020095290.1,1527,1437,1441,1044,1062,1102,1444,1639
rna-XM_020095275.1,0,0,0,0,0,0,0,0
rna-XM_020095276.1,31,10,19,5,26,14,19,19
rna-XM_020095335.1,0,0,95,0,21,44,30,0
rna-XM_020095333.1,181,132,257,102,163,114,123,151
rna-XM_020095135.1,532,458,450,478,407,455,495,526
rna-XM_020095118.1,0,2,1,0,1,14,2,2
rna-XM_020095119.1,0,0,2,0,0,0,0,0
rna-XM_020095121.1,0,0,0,0,0,3,0,0
rna-XM_020095117.1,12,4,30,27,4,16,11,48
rna-XM_020095120.1,43,76,83,34,92,45,62,97
rna-XM_020095122.1,50,60,103,81,81,50,73,172
rna-XM_020094870.1,0,16,19,0,8,10,0,14
rna-XM_020094869.1,4,0,7,5,0,5,6,0
rna-XM_020094947.1,324,211,289,173,359,287,290,272
rna-XM_020095028.1,0,0,0,0,95,0,0,0
rna-XM_020095029.1,0,239,309,0,226,350,444,461
rna-XM_020095027.1,2064,1438,3092,1628,2283,2294,3730,4647
rna-XM_020095026.1,2241,2025,1930,1752,2132,1766,1327,1533
rna-XR_002203063.1,0,0,0,0,0,0,0,20
rna-XM_020095264.1,66,41,101,42,69,48,66,122
rna-XM_020095263.1,913,757,874,494,791,657,1047,1092
rna-XM_020094953.1,35,44,76,19,65,58,68,76
rna-XM_020094871.1,19,32,19,17,24,19,20,4
rna-XM_020095291.1,711,554,545,275,658,606,805,760
rna-XM_020094822.1,0,0,0,0,0,0,0,0
rna-XM_020094821.1,0,0,0,0,0,0,0,0
rna-XM_020095025.1,0,0,0,0,332,205,240,19
rna-XM_020095024.1,203,145,257,137,11,0,24,308
rna-XM_020095023.1,3,2,18,0,0,161,0,0
rna-XM_020094919.1,663,616,735,484,753,613,777,794
rna-XM_020094851.1,2,0,3,0,0,3,5,8
rna-XM_020095071.1,180,186,178,129,153,124,124,88
rna-XM_020095069.1,725,643,2039,876,1704,766,647,2061
rna-XM_020094932.1,0,0,0,0,0,0,0,0
rna-XM_020094934.1,1163,951,990,835,620,717,842,1368
rna-XM_020094933.1,12,7,24,0,14,9,15,24
rna-XM_020094859.1,0,0,0,5,6,0,3,9
rna-XM_020095321.1,192,147,205,117,198,155,187,220
rna-XM_020095207.1,608,642,1004,624,770,833,936,1117
rna-XM_020095338.1,0,0,0,0,0,0,0,0
rna-XM_020095336.1,86,105,136,91,123,129,124,213
rna-XM_020095337.1,23,0,0,0,26,0,0,0
rna-XM_020094920.1,58,90,52,69,65,86,71,57
rna-XR_002203067.1,0,0,0,0,0,0,0,0
rna-XM_020095332.1,4,0,0,0,0,0,0,0
rna-XM_020094922.1,0,8,10,6,5,0,5,0
rna-XM_020095180.1,5635,3889,4029,3894,5588,4756,6796,6321
rna-XM_020095179.1,176,0,5,2,0,560,64,450
rna-XM_020094833.1,181,165,208,224,291,177,177,155
rna-XM_020095094.1,683,638,813,477,468,375,575,438
rna-XM_020094828.1,0,0,0,0,0,0,0,0
rna-XM_020094829.1,139,171,119,153,165,132,151,76
rna-XM_020094858.1,666,733,918,765,645,583,732,378
rna-XM_020095164.1,1582,1061,2066,699,2085,987,1075,1169
rna-XM_020095096.1,0,12,3,97,10,47,50,0
rna-XM_020095101.1,0,0,0,0,0,0,0,0
rna-XM_020095102.1,0,8,46,0,0,0,0,35
rna-XM_020095103.1,0,0,0,0,21,0,0,0
rna-XM_020095097.1,0,0,0,0,0,0,0,16
rna-XM_020095100.1,0,0,0,0,0,0,0,0
rna-XM_020095098.1,0,0,0,0,0,0,0,0
rna-XM_020095104.1,996,973,794,434,686,592,1048,1741
rna-XM_020095105.1,80,0,270,24,1,325,2,4
rna-XM_020095106.1,8,13,189,198,312,161,117,164
rna-XM_020095153.1,0,0,0,0,0,0,0,0
rna-XM_020095154.1,0,0,0,0,0,0,0,0
rna-XM_020095155.1,0,0,0,0,0,0,0,0
rna-XM_020095151.1,235,173,143,143,145,127,108,108
rna-XM_020094924.1,49,62,265,59,156,69,86,56
rna-XM_020094887.1,0,13,6,6,9,0,0,0
rna-XM_020094969.1,12,10,0,1,0,0,0,0
rna-XM_020094968.1,11,28,77,13,38,29,42,26
rna-XM_020095234.1,0,53,61,0,0,3,127,0
rna-XM_020095235.1,436,405,747,466,376,455,395,980
rna-XM_020095236.1,9,0,20,1,3,0,17,5
rna-XM_020094823.1,10,10,12,19,8,12,12,9
rna-XM_020095022.1,1038,1185,445,0,0,421,5,0
rna-XM_020095021.1,6,208,0,0,193,0,0,0
rna-XM_020095020.1,4,0,0,367,235,1,216,105
rna-XM_020095018.1,0,0,0,0,76,0,5,0
rna-XM_020095016.1,812,744,54,59,652,117,514,83
rna-XM_020095019.1,643,649,1409,721,721,1242,762,1302
rna-XM_020095133.1,1999,1573,2108,1520,2038,1394,1897,2223
rna-XM_020095134.1,172,71,40,70,3,62,3,29
rna-XM_020095140.1,917,798,892,684,740,755,898,893
rna-XM_020094841.1,234,196,203,163,146,207,192,227
rna-XM_020094837.1,136,121,74,50,97,139,99,40
rna-XM_020095150.1,4149,2835,2954,1985,3949,2831,2292,2508
rna-XM_020095149.1,13,496,795,570,0,1250,1506,806
rna-XM_020094862.1,102,107,161,95,128,106,137,209
rna-XM_020094825.1,0,0,0,0,0,0,0,0
rna-XM_020094826.1,2,5,0,12,5,9,5,0
rna-XM_020095014.1,0,0,0,0,0,0,0,0
rna-XM_020095013.1,321,365,313,270,354,456,403,368
rna-XM_020095004.1,149,117,147,94,216,101,119,266
rna-XM_020095015.1,142,129,135,109,106,126,88,133
rna-XM_020095006.1,0,2,0,0,0,0,1,0
rna-XM_020095005.1,0,0,0,0,0,0,0,0
rna-XM_020095010.1,0,0,0,0,0,0,0,0
rna-XM_020095007.1,0,21,0,0,0,0,16,0
rna-XM_020095012.1,233,0,91,108,105,10,170,200
rna-XM_020095011.1,201,357,344,659,147,115,98,289
rna-XM_020095009.1,135,0,11,23,0,0,0,0
rna-XR_002203057.1,4,17,27,25,36,133,94,48
rna-XM_020095048.1,0,0,0,0,0,0,0,0
rna-XM_020095047.1,0,0,0,0,0,0,0,0
rna-XM_020095045.1,599,597,434,298,335,247,532,251
rna-XM_020095046.1,85,141,163,24,13,247,56,168
rna-XM_020095044.1,305885,366990,292236,249447,576592,537741,258015,207324
rna-XM_020095043.1,67942,155901,141022,106406,142397,118270,118343,74202
rna-XR_002203066.1,0,2,4,0,3,0,0,0
rna-XM_020095328.1,316,347,39,137,305,51,157,164
rna-XM_020095327.1,243,286,469,127,287,362,141,16
rna-XM_020094927.1,1385,1257,1077,1131,923,1169,1176,799
rna-XM_020094827.1,392,342,361,257,376,295,466,647
rna-XM_020095185.1,0,0,0,0,0,17,0,56
rna-XM_020095186.1,125,117,309,95,290,72,151,378
rna-XM_020095157.1,0,14,18,17,0,0,3,133
rna-XM_020095156.1,950,758,1866,880,1311,925,1117,2047
rna-XM_020094990.1,0,0,0,0,0,0,0,0
rna-XM_020094992.1,0,0,0,0,0,0,0,0
rna-XM_020094993.1,0,0,23,0,5,9,0,0
rna-XM_020094991.1,98,125,115,106,127,108,101,138
rna-XM_020094995.1,109508,114046,91204,74364,79631,80329,77752,67309
rna-XM_020094994.1,42889,45976,35664,29357,37355,38396,34138,27153
rna-XM_020094996.1,13470,15520,10833,9680,9081,9909,10750,10397
rna-XM_020094840.1,358,307,820,219,346,367,616,1262
rna-XM_020094979.1,5,19,10,0,0,14,18,0
rna-XM_020094960.1,5,4,0,3,5,7,6,9
rna-XM_020094939.1,0,0,0,0,0,2,0,0
rna-XM_020094938.1,0,5,0,0,5,0,10,0
rna-XM_020095407.1,0,0,0,0,0,0,0,0
rna-XM_020095392.1,0,0,0,0,0,0,0,0
rna-XM_020095390.1,5,6,31,7,21,18,27,50
rna-XM_020095755.1,0,0,0,0,0,35,0,0
rna-XM_020095757.1,0,0,5,0,1,34,1,1
rna-XM_020095762.1,0,0,0,0,0,35,0,0
rna-XM_020095765.1,0,0,0,0,0,22,0,0
rna-XM_020095760.1,0,0,0,0,0,372,0,0
rna-XM_020095758.1,516,523,916,416,807,94,1181,1674
rna-XM_020095761.1,54,0,0,15,17,42,18,90
rna-XM_020095756.1,43,29,65,40,57,132,54,137
rna-XM_020095763.1,6,5,5,0,7,26,3,4
rna-XM_020095764.1,4,0,0,0,15,45,21,14
rna-XM_020095759.1,2,0,0,0,0,38,0,0
rna-XM_020095460.1,3,17,8,11,8,0,31,0
rna-XM_020095461.1,45,11,30,17,6,37,0,37
rna-XM_020095696.1,0,0,0,0,0,0,0,0
rna-XM_020095702.1,0,0,0,0,0,0,0,0
rna-XM_020095699.1,0,0,0,0,0,0,0,0
rna-XM_020095700.1,0,0,0,0,0,0,0,0
rna-XM_020095698.1,0,0,0,0,0,0,0,0
rna-XM_020095694.1,0,0,0,0,0,0,0,0
rna-XM_020095701.1,0,0,0,0,0,1,0,0
rna-XM_020095703.1,0,0,0,0,0,0,0,0
rna-XM_020095697.1,3,0,3,0,5,0,3,0
rna-XR_002203079.1,0,0,0,0,0,4,0,1
rna-XR_002203078.1,24,16,0,0,15,6,18,8
rna-XM_020095401.1,0,0,3,0,0,0,0,0
rna-trnaa-ugc-5,0,0,0,0,0,0,0,0
rna-trnaa-cgc-4,0,0,0,0,0,0,0,0
rna-trnaa-cgc-5,0,0,0,0,0,0,0,0
rna-trnaa-ugc-6,0,0,0,0,0,0,0,0
rna-trnaa-cgc-6,0,0,0,0,0,0,0,0
rna-XM_020095814.1,63,96,66,23,135,62,76,72
rna-XM_020095380.1,121,88,160,86,154,129,137,102
rna-XM_020095456.1,472,344,692,374,544,378,546,617
rna-XM_020095655.1,4421,3740,4327,2291,4234,2916,3716,4683
rna-XM_020095656.1,1456,543,1302,799,1270,1471,710,1588
rna-XM_020095408.1,33,24,56,13,39,24,37,56
rna-XM_020095784.1,0,0,3730,6936,0,1232,0,8577
rna-XM_020095783.1,7068,5388,2601,0,7508,6334,7736,0
rna-XM_020095363.1,0,0,1,8,0,0,6,0
rna-XM_020095362.1,10,16,19,5,26,14,21,29
rna-XM_020095410.1,124,133,151,159,115,119,140,157
rna-XM_020095551.1,0,0,0,0,5,0,13,0
rna-XM_020095550.1,17,0,0,0,0,10,0,8
rna-XM_020095560.1,271,336,498,226,420,353,448,610
rna-XM_020095559.1,13,11,55,6,22,8,9,19
rna-XM_020095558.1,23,0,87,1,0,0,0,0
rna-XM_020095557.1,36,43,74,32,77,28,24,87
rna-XM_020095404.1,2094,1664,2300,3340,1221,1896,2504,2945
rna-XM_020095453.1,352,278,448,277,335,283,291,435
rna-XM_020095490.1,0,0,0,0,0,0,0,0
rna-XM_020095470.1,0,12,36,10,19,25,20,50
rna-XM_020095782.1,6,0,0,0,0,5,5,0
rna-XM_020095464.1,0,29,0,0,0,2,0,0
rna-XM_020095465.1,5,0,0,0,0,0,0,0
rna-XM_020095463.1,29,0,75,25,32,50,65,90
rna-XM_020095653.1,1187,647,999,506,890,703,771,1119
rna-XM_020095654.1,9,100,61,11,163,8,0,0
rna-XM_020095652.1,0,0,0,0,0,0,11,0
rna-XM_020095650.1,35,21,180,48,69,49,30,65
rna-XM_020095411.1,1058,1057,993,1460,825,985,1026,951
rna-trnal-aag-4,0,0,0,0,0,0,0,0
rna-XM_020095457.1,120,93,109,38,96,129,106,102
rna-XM_020095412.1,197,112,90,92,183,124,97,43
rna-trnas-gcu-5,0,0,0,0,0,0,0,0
rna-XM_020095371.1,2088,2090,2688,2138,2321,1702,1319,958
rna-XM_020095591.1,0,0,0,0,0,0,0,0
rna-XM_020095592.1,0,0,0,0,0,0,0,0
rna-XM_020095593.1,0,0,0,0,0,0,0,0
rna-XM_020095590.1,15,7,5,8,15,5,12,17
rna-XM_020095594.1,129,75,74,67,108,78,104,86
rna-XM_020095595.1,114,140,156,121,148,119,98,117
rna-XM_020095596.1,332,262,504,196,322,338,331,312
rna-XM_020095810.1,0,0,0,0,0,0,0,27
rna-XM_020095813.1,0,75,0,0,0,0,0,0
rna-XM_020095812.1,0,0,0,0,0,0,25,0
rna-XM_020095809.1,104,110,35,0,198,0,83,108
rna-XM_020095811.1,160,41,92,36,33,0,2,0
rna-XM_020095806.1,62,0,18,70,15,255,45,136
rna-XM_020095807.1,5,20,79,0,0,0,99,20
rna-XR_002203100.1,0,0,0,0,0,0,0,0
rna-XM_020095413.1,3,0,0,0,0,0,0,0
rna-XM_020095663.1,0,0,0,0,0,0,0,0
rna-XM_020095664.1,0,0,0,0,0,0,0,0
rna-XM_020095665.1,0,0,0,0,0,0,0,0
rna-XM_020095666.1,0,0,0,0,0,0,0,0
rna-XM_020095662.1,3,0,1,0,1,0,1,1
rna-XM_020095667.1,345,323,229,221,342,266,261,250
rna-XM_020095399.1,1113,1193,1097,541,1005,1164,1150,1373
rna-XM_020095377.1,914,731,1026,2023,579,1166,1058,395
rna-XM_020095820.1,0,0,28,10,0,11,179,0
rna-XM_020095821.1,0,0,0,0,8,360,0,0
rna-trnam-cau-13,0,0,0,0,0,0,0,0
rna-XM_020095818.1,389,248,350,338,297,44,252,342
rna-XM_020095819.1,61,312,6,30,54,0,188,12
rna-XM_020095799.1,69,59,60,41,52,45,33,30
rna-XM_020095555.1,0,0,0,0,0,0,0,0
rna-XM_020095553.1,6442,8136,7202,6290,8641,5947,6683,8474
rna-XM_020095554.1,1530,66,2054,0,0,1765,0,0
rna-XM_020095552.1,164,0,0,0,0,0,1753,0
rna-XM_020095482.1,0,0,0,0,0,0,0,0
rna-XM_020095480.1,43,22,73,8,30,31,19,75
rna-XM_020095794.1,432,664,1011,884,588,696,1194,1213
