transcript_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
rna-XM_020101297.1,0,10,0,0,0,20,41,0
rna-XM_020101296.1,0,0,11,0,8,0,0,12
rna-XM_020101298.1,530,307,243,201,358,334,335,269
rna-XM_020101120.1,0,0,0,0,0,0,0,0
rna-XM_020101122.1,86,67,111,47,121,75,50,113
rna-XM_020101354.1,66,83,182,197,122,118,102,229
rna-XM_020101325.1,0,0,0,0,0,0,0,3
rna-XM_020101324.1,864,229,563,454,1199,0,236,2243
rna-XM_020101323.1,1042,2321,1607,1351,1536,2585,2245,1497
rna-XM_020101204.1,0,0,13,8,40,9,40,0
rna-XM_020101203.1,6,11,28,7,32,12,0,10
rna-XM_020101211.1,0,0,0,0,0,0,0,0
rna-XM_020101213.1,222,247,438,363,107,179,268,351
rna-XM_020101214.1,8,0,44,10,236,10,7,17
rna-XM_020101306.1,248,174,307,167,275,201,238,357
rna-XM_020101245.1,0,0,0,0,0,0,0,0
rna-XM_020101244.1,0,0,0,0,0,0,0,0
rna-XM_020101246.1,0,0,2,0,0,0,0,0
rna-XM_020101243.1,1,1,3,4,4,7,3,6
rna-XM_020101242.1,862,716,938,585,770,726,749,1003
rna-XM_020101329.1,0,0,0,0,0,0,0,0
rna-XM_020101330.1,0,0,0,0,0,4,0,0
rna-XM_020101331.1,0,0,0,0,0,0,0,0
rna-XM_020101332.1,0,0,0,0,0,0,0,0
rna-XM_020101333.1,0,0,0,0,0,0,0,0
rna-XM_020101334.1,0,0,0,0,0,0,0,0
rna-XM_020101336.1,0,0,0,0,0,0,0,0
rna-XM_020101339.1,0,0,0,0,0,0,0,0
rna-XM_020101337.1,7,0,0,0,0,0,0,0
rna-XM_020101335.1,11,18,24,9,8,36,23,16
rna-XM_020101338.1,16,0,0,0,21,0,0,0
rna-XM_020101167.1,328,329,336,245,319,331,345,347
rna-XM_020101286.1,0,90,0,0,0,0,0,0
rna-XM_020101285.1,187,137,153,111,150,188,258,220
rna-XM_020101146.1,80,48,85,78,64,69,84,182
rna-XM_020101264.1,0,13,0,0,0,0,0,0
rna-XM_020101263.1,173,166,279,144,178,155,177,163
rna-XM_020101287.1,36014,20953,21892,25111,21651,12258,22534,4327
rna-XM_020101288.1,10010,21231,12176,6244,10814,22165,9740,18247
rna-XM_020101289.1,395,328,681,369,637,330,352,402
rna-XM_020101198.1,0,0,0,0,3,4,0,0
rna-XM_020101155.1,0,0,0,0,0,0,0,0
rna-XM_020101154.1,0,3,0,0,0,0,0,0
rna-XR_002203314.1,0,0,0,0,0,0,0,0
rna-XM_020101304.1,491,519,177,403,78,538,667,403
rna-XM_020101305.1,619,521,593,138,809,311,236,626
rna-XM_020101131.1,374,305,339,161,272,297,338,320
rna-XM_020101355.1,2759,1882,1640,1848,1621,1466,1248,1854
rna-XM_020101168.1,9,0,0,8,0,4,5,0
rna-XM_020101117.1,0,0,0,0,0,0,0,0
rna-XM_020101119.1,0,0,0,0,6,0,0,0
rna-XM_020101116.1,46,80,68,75,114,91,57,95
rna-XM_020101118.1,21,0,0,0,0,0,0,0
rna-XM_020101234.1,0,0,1,0,1,0,0,0
rna-XM_020101231.1,0,0,1,394,531,136,635,1403
rna-XM_020101235.1,0,0,0,0,0,0,0,0
rna-XM_020101233.1,1904,1826,3538,1903,2329,2156,2538,5260
rna-XM_020101232.1,7,0,6,3,5,5,1,0
rna-XM_020101273.1,0,0,0,0,1128,0,1225,1679
rna-XM_020101275.1,0,0,0,0,0,0,0,0
rna-XM_020101274.1,583,0,0,103,0,838,0,1020
rna-XM_020101272.1,26,593,1601,524,5,3,4,0
rna-XM_020101327.1,0,128,0,0,0,0,180,9
rna-XM_020101328.1,762,522,608,489,426,596,378,409
rna-XM_020101227.1,0,0,0,0,0,0,0,0
rna-XM_020101226.1,0,0,0,0,0,0,0,0
rna-XM_020101230.1,745,222,485,282,714,164,651,520
rna-XM_020101229.1,75,86,57,25,53,26,64,42
rna-XM_020101228.1,22,406,20,4,29,340,27,17
rna-XM_020101223.1,707,211,182,195,417,451,446,366
rna-XM_020101225.1,401,472,311,161,317,443,599,601
rna-XM_020101222.1,121,58,130,25,105,64,68,115
rna-XM_020101302.1,249,132,69,53,149,182,125,19
rna-XM_020101357.1,0,0,0,0,0,0,0,0
rna-XM_020101358.1,0,0,0,0,0,0,0,0
rna-XM_020101356.1,37,29,11,11,19,12,7,12
rna-XM_020101353.1,18,46,30,20,39,22,0,0
rna-XM_020101169.1,69,31,24,32,68,60,41,37
rna-XM_020101345.1,0,0,0,0,225,208,276,0
rna-XM_020101344.1,0,0,290,0,0,0,9,0
rna-XM_020101342.1,9,0,0,0,0,0,0,0
rna-XM_020101343.1,169,160,0,142,0,0,8,526
rna-XM_020101346.1,0,17,13,0,17,23,15,35
rna-XM_020101351.1,27,31,15,18,18,23,23,33
rna-XM_020101170.1,220,277,613,475,299,246,359,430
rna-XM_020101321.1,0,0,0,0,0,0,0,0
rna-XM_020101322.1,0,0,0,0,0,0,0,0
rna-XM_020101301.1,422,406,874,564,652,384,522,1153
rna-XM_020101241.1,314,180,398,245,479,211,235,218
rna-XM_020101240.1,468,302,369,288,355,220,234,187
rna-XM_020101320.1,13,8,3,0,0,4,0,11
rna-XM_020101132.1,3941,3162,2787,2617,3039,3281,2684,1958
rna-XM_020101216.1,554,635,492,398,645,551,488,1073
rna-XM_020101218.1,0,0,0,0,7,0,0,0
rna-XM_020101217.1,0,0,0,0,0,0,0,0
rna-XM_020101215.1,1090,946,2655,1371,1703,922,1040,2429
rna-XM_020101300.1,2515,2291,2232,2092,2449,2249,2749,3543
rna-XM_020101171.1,149,106,144,69,148,119,184,161
rna-XM_020101194.1,0,0,160,0,9,21,39,0
rna-XM_020101350.1,0,0,0,0,0,0,0,0
rna-XM_020101349.1,8,15,5,9,8,8,0,0
rna-XM_020101348.1,0,0,0,0,0,0,0,0
rna-XM_020101347.1,44,31,48,26,67,28,23,49
rna-XM_020101261.1,70,48,81,31,67,41,50,57
rna-XM_020101260.1,105,107,83,137,70,136,138,149
rna-XM_020101262.1,357,353,746,411,552,569,774,1233
rna-XM_020101295.1,258,257,208,262,338,387,314,262
rna-XM_020101362.1,0,0,0,0,0,0,0,0
rna-XM_020101145.1,53,27,40,23,38,22,25,36
rna-XM_020101188.1,120,100,125,59,120,97,104,118
rna-XM_020101340.1,133,202,200,178,199,131,195,312
rna-XM_020101193.1,319,276,383,282,274,234,332,524
rna-XM_020101134.1,173,152,355,143,231,133,211,410
rna-XM_020101144.1,454,268,339,229,293,525,524,264
rna-XM_020101361.1,77,69,49,7,55,48,46,8
rna-XM_020101276.1,6221,5484,3443,3400,4213,5300,4807,3963
rna-XM_020101318.1,0,24,59,23,0,0,0,8
rna-XM_020101319.1,176,82,552,206,636,160,245,524
rna-XM_020101195.1,0,0,0,0,0,0,0,0
rna-XM_020101370.1,0,0,0,0,0,0,0,0
rna-XM_020101369.1,493,349,569,352,462,400,465,400
rna-XM_020101368.1,1,0,6,0,0,0,0,0
rna-XM_020101378.1,145,92,80,38,89,84,62,75
rna-XM_020101379.1,15,16,0,0,22,0,5,0
rna-XM_020101413.1,1920,1342,1564,951,1570,1087,894,849
rna-XM_020101415.1,865,640,916,1293,824,514,510,429
rna-XM_020101411.1,43,71,80,44,81,71,69,142
rna-XM_020101407.1,0,0,0,0,0,0,0,0
rna-XM_020101408.1,0,0,0,0,0,0,0,0
rna-XM_020101410.1,69,60,56,15,24,45,67,5
rna-XM_020101409.1,33,32,18,13,27,33,34,15
rna-XM_020101412.1,301,195,407,301,306,250,270,322
rna-XM_020101399.1,898,1019,1165,814,803,890,925,1307
rna-XM_020101383.1,204,138,221,146,267,198,202,333
rna-XM_020101398.1,393,372,950,460,585,437,732,905
rna-XM_020101391.1,140,85,0,46,0,114,26,0
rna-XM_020101394.1,18,21,109,19,0,10,0,8
rna-XM_020101395.1,23,0,0,40,184,0,0,0
rna-XM_020101396.1,146,173,385,137,148,160,271,234
rna-XM_020101367.1,19,0,11,0,73,50,16,16
rna-XM_020101366.1,81,72,43,35,15,0,26,19
rna-XR_002203336.1,0,0,0,0,0,0,0,0
rna-XR_002203337.1,0,0,0,0,0,0,0,0
rna-XM_020101420.1,0,0,0,0,0,0,0,0
rna-XM_020101421.1,402,357,741,972,385,353,479,862
rna-XM_020101384.1,127,161,85,75,123,115,92,99
rna-XM_020101385.1,4,0,0,0,0,0,0,0
rna-XM_020101418.1,2087,1990,2066,1190,2108,1691,1599,1194
rna-XM_020101419.1,656,638,509,328,662,457,423,214
rna-XM_020101375.1,0,0,0,0,0,0,0,0
rna-XM_020101374.1,21,10,14,9,0,0,8,0
rna-XM_020101416.1,113,49,203,111,159,95,135,168
rna-XM_020101386.1,16,4,31,9,31,0,23,40
rna-XM_020101387.1,0,0,6,0,0,0,0,0
rna-XM_020101388.1,340,285,272,145,409,348,313,300
rna-XM_020101377.1,0,0,0,0,0,0,0,0
rna-XM_020101404.1,9,36,65,14,28,24,25,15
rna-XM_020101389.1,0,0,0,0,0,0,0,0
rna-XM_020101390.1,84,77,88,228,89,77,70,71
rna-XM_020101705.1,800,644,260,613,677,804,786,687
rna-XM_020101438.1,8,0,3,0,0,0,0,0
rna-XM_020101440.1,0,0,0,0,0,0,0,0
rna-XM_020101441.1,0,0,0,0,0,0,0,0
rna-XM_020101439.1,8,9,0,0,0,0,0,0
rna-XM_020101422.1,304,362,506,735,363,322,361,272
rna-XM_020101538.1,197,139,247,176,236,112,205,217
rna-XM_020101458.1,0,9,0,13,0,0,0,0
rna-XM_020101449.1,0,0,0,0,0,0,0,0
rna-XM_020101447.1,14,0,6,0,14,5,12,0
rna-XM_020101561.1,45,13,65,0,66,0,42,0
rna-XM_020101560.1,3,76,44,39,27,71,48,164
gene-LOC109638596,21,7,27,4,6,15,12,46
rna-XM_020101465.1,72,78,146,69,100,86,101,113
rna-XM_020101443.1,1840,2047,2800,1890,2294,2540,2850,4000
rna-XM_020101549.1,0,0,0,0,0,0,0,0
rna-XM_020101547.1,88,0,68,24,45,51,8,52
rna-XM_020101548.1,6,70,0,0,7,6,62,0
rna-XM_020101660.1,0,0,0,0,0,0,0,0
rna-XM_020101662.1,0,0,1,11,9,2,0,11
rna-XM_020101663.1,0,0,0,0,0,0,0,0
rna-XM_020101664.1,0,0,8,0,0,10,0,0
rna-XR_002203347.1,0,0,0,0,0,0,0,0
rna-XM_020101665.1,0,0,0,0,0,0,0,0
rna-XR_002203346.1,3,0,7,0,0,0,0,0
rna-XM_020101659.1,11,11,6,0,0,11,6,0
rna-XM_020101666.1,44,35,66,18,94,37,25,46
rna-XM_020101690.1,174,147,171,40,273,113,135,149
rna-XM_020101691.1,89,81,120,23,109,60,121,124
rna-XM_020101692.1,209,173,218,183,177,196,236,339
rna-XM_020101607.1,280,289,223,62,265,283,323,378
rna-XM_020101466.1,12,12,10,22,14,17,14,24
rna-XM_020101431.1,0,23,0,0,0,0,0,0
rna-XM_020101430.1,108,56,32,39,53,40,12,10
rna-XM_020101467.1,26,32,49,29,33,19,30,24
rna-XM_020101468.1,0,0,0,0,0,0,0,0
rna-XM_020101657.1,0,0,0,0,1,0,0,31
rna-XM_020101655.1,348,247,296,141,153,143,214,202
rna-XM_020101656.1,12,121,10,0,185,176,2,0
rna-XM_020101706.1,175,107,201,95,134,130,145,239
rna-XM_020101674.1,124,141,223,85,121,130,225,387
rna-XM_020101671.1,729,481,579,302,423,608,618,442
rna-XM_020101670.1,334,335,272,122,439,240,264,459
rna-XM_020101673.1,26,110,56,0,10,287,138,5
rna-XM_020101709.1,381,288,342,414,364,309,353,488
rna-XM_020101708.1,31,30,27,29,28,43,27,30
rna-XM_020101685.1,792,438,422,404,1031,1290,858,1011
rna-XM_020101683.1,108,148,205,118,65,193,352,497
rna-XM_020101520.1,0,0,5,0,0,6,14,7
rna-XM_020101518.1,237,187,317,155,183,189,169,452
rna-XM_020101544.1,9,0,0,0,0,6,21,17
rna-XM_020101678.1,35,204,217,230,64,235,46,229
rna-XM_020101677.1,210,143,395,49,353,37,355,241
rna-XM_020101524.1,0,0,0,0,5,0,26,0
rna-XM_020101525.1,0,0,0,0,1,2,0,0
rna-XM_020101523.1,227,178,249,121,203,162,277,487
rna-XM_020101686.1,125,68,197,57,142,111,120,157
rna-XM_020101434.1,0,0,0,0,0,0,0,0
rna-XM_020101433.1,233,281,491,217,357,351,717,396
rna-XM_020101469.1,8,0,7,0,0,11,0,0
rna-XM_020101551.1,0,0,0,0,0,0,0,0
rna-XM_020101553.1,0,0,0,0,0,0,0,0
rna-XM_020101554.1,5,0,0,0,0,0,0,0
rna-XR_002203342.1,0,2,0,0,0,0,0,0
rna-XM_020101568.1,0,0,0,0,0,0,0,0
rna-XM_020101573.1,0,0,84,0,0,0,0,0
rna-XM_020101567.1,213,334,285,207,342,334,241,171
rna-XM_020101571.1,385,444,319,193,253,371,361,469
rna-XM_020101570.1,5,7,9,59,14,6,190,4
rna-XM_020101569.1,44757,51642,45113,42119,53404,54194,45482,49645
rna-XM_020101572.1,117,69,16,39,67,39,30,10
rna-XM_020101562.1,0,0,0,0,0,0,5,0
rna-XM_020101592.1,0,0,17,0,0,0,0,12
rna-XM_020101593.1,13,0,0,0,262,0,0,54
rna-XM_020101591.1,268,270,249,159,413,184,311,184
rna-XM_020101590.1,1310,1219,1200,836,807,1003,916,1015
rna-XM_020101604.1,513,0,244,0,46,244,200,11
rna-XR_002203344.1,377,244,325,59,346,575,350,474
rna-XM_020101605.1,532,590,332,133,755,203,188,414
rna-XM_020101606.1,174,78,98,35,102,116,112,95
rna-XM_020101630.1,42,32,86,19,65,32,32,20
rna-XM_020101629.1,3714,4068,11387,3902,11378,6445,9838,12470
rna-XM_020101617.1,24,25,36,35,36,39,62,58
rna-XM_020101696.1,0,2,0,0,0,8,0,0
rna-XM_020101693.1,0,3,0,0,0,0,0,0
rna-XM_020101694.1,48,30,41,6,48,13,26,16
rna-XM_020101613.1,178,216,375,171,268,173,246,414
rna-XM_020101614.1,97,77,135,67,109,72,136,236
rna-XM_020101470.1,0,0,10,0,0,7,0,0
rna-XM_020101472.1,0,0,6,0,0,0,0,0
rna-XM_020101734.1,0,0,117,0,0,0,0,0
rna-XM_020101733.1,397,381,783,580,511,336,738,997
rna-XM_020101699.1,951,744,1655,747,790,846,983,2110
rna-XM_020101725.1,0,0,0,0,0,0,0,0
rna-XM_020101726.1,0,0,0,0,0,0,0,0
rna-XM_020101727.1,0,0,0,0,0,0,0,0
rna-XM_020101728.1,0,0,0,0,0,0,0,0
rna-XM_020101710.1,0,0,0,0,0,0,0,0
rna-XM_020101712.1,0,0,0,0,0,0,0,0
rna-XM_020101713.1,0,0,0,0,0,0,0,0
rna-XM_020101714.1,0,0,0,0,0,0,0,0
rna-XM_020101715.1,0,0,0,0,0,0,0,0
rna-XM_020101716.1,0,0,0,0,0,0,0,0
rna-XM_020101719.1,0,0,0,0,0,0,0,0
rna-XM_020101720.1,0,0,0,0,0,0,0,0
rna-XM_020101723.1,0,0,0,0,0,0,0,0
rna-XM_020101724.1,0,0,0,0,0,0,0,0
rna-XM_020101729.1,0,0,0,0,0,0,0,0
rna-XM_020101730.1,0,0,0,0,0,0,0,0
rna-XM_020101717.1,0,0,0,0,0,0,0,0
rna-XM_020101721.1,0,0,0,0,0,0,0,0
rna-XM_020101711.1,0,0,0,0,0,0,0,0
rna-XM_020101718.1,0,0,0,0,0,0,0,0
rna-XR_002203341.1,0,0,0,0,0,0,0,0
rna-XM_020101640.1,0,0,0,0,50,294,333,125
rna-XM_020101556.1,0,0,0,0,0,0,0,0
rna-XM_020101676.1,0,271,208,339,126,146,97,191
rna-XM_020101632.1,0,112,15,2451,1778,4,1044,1217
rna-XM_020101688.1,0,0,0,0,0,0,0,0
rna-XM_020101667.1,0,0,0,0,0,0,0,5
rna-XM_020101668.1,0,0,6,6,0,3,10,25
rna-XR_002203348.1,0,0,0,0,0,0,0,0
rna-XM_020101461.1,0,0,0,0,0,0,0,0
rna-XM_020101622.1,0,0,0,0,0,189,0,0
rna-XM_020101623.1,0,0,0,40,0,295,0,0
rna-XM_020101652.1,0,0,0,0,0,0,0,18
rna-XM_020101585.1,0,0,0,0,0,0,0,0
rna-XM_020101586.1,0,0,0,0,350,238,0,0
rna-XM_020101618.1,0,0,294,63,0,0,0,323
rna-XM_020101619.1,0,0,0,0,0,0,0,0
rna-XM_020101463.1,0,0,0,0,0,0,0,0
rna-XM_020101621.1,0,0,0,0,0,0,0,0
rna-XM_020101450.1,0,0,0,0,0,0,0,5
rna-XM_020101451.1,0,0,0,0,0,0,0,0
rna-XM_020101427.1,0,0,0,0,0,0,0,0
rna-XM_020101425.1,0,0,0,0,0,0,0,0
rna-XM_020101473.1,0,0,0,0,0,0,0,0
rna-XM_020101474.1,0,0,0,0,0,0,0,0
rna-XM_020101546.1,0,0,0,0,0,0,0,0
rna-XM_020101545.1,0,0,0,0,0,0,0,0
rna-XM_020101595.1,912,1152,0,221,805,852,641,377
rna-XM_020101594.1,383,10,14,104,0,1,310,333
rna-XM_020101596.1,247,0,182,118,0,0,0,0
rna-XM_020101597.1,101,421,644,240,449,322,0,0
rna-XM_020101639.1,404,482,672,358,365,295,318,549
rna-XM_020101675.1,468,476,988,1259,549,468,628,592
rna-XM_020101456.1,79,77,125,40,135,120,72,65
rna-XM_020101452.1,47,27,34,39,26,35,56,46
rna-XM_020101704.1,56,75,107,228,98,95,102,116
rna-XM_020101631.1,5855,7862,9342,4574,6791,5377,5147,4501
rna-XM_020101679.1,1971,2300,2098,1607,1557,1941,2113,1755
rna-XM_020101522.1,745,581,744,278,689,546,700,812
rna-XM_020101521.1,264,319,262,117,441,183,280,186
rna-XM_020101689.1,72,52,62,71,52,52,32,46
rna-XM_020101669.1,155,161,152,11,125,209,208,119
rna-XM_020101459.1,8,0,0,0,0,0,0,0
rna-XM_020101627.1,212,246,9,0,81,0,0,0
rna-XM_020101628.1,1098,777,695,361,825,601,765,617
rna-XM_020101624.1,839,740,508,203,476,387,636,375
rna-XM_020101732.1,4032,3598,5065,3910,4236,4195,5012,7353
rna-XM_020101654.1,37,0,60,28,12,34,0,37
rna-XM_020101653.1,49,58,243,346,140,30,132,292
rna-XM_020101615.1,656,334,395,279,214,770,486,622
rna-XM_020101616.1,6,0,4,0,0,0,8,3
rna-XM_020101589.1,335,357,425,200,485,375,255,223
rna-XM_020101584.1,231,202,263,142,185,197,168,210
rna-XM_020101587.1,308,279,349,151,0,0,254,290
rna-XM_020101620.1,298,328,173,262,281,350,338,69
rna-XM_020101533.1,149,128,140,102,137,129,139,234
rna-XM_020101426.1,65,48,39,21,54,21,19,43
rna-XM_020101424.1,13,23,50,27,42,31,43,39
rna-XM_020101611.1,324,401,598,360,562,434,437,521
rna-XM_020101475.1,12,0,0,0,0,0,0,0
rna-XM_020101535.1,12,13,13,18,0,30,48,64
rna-XM_020101609.1,183,185,190,0,0,163,149,158
rna-XM_020101610.1,4,6,0,0,3,0,0,0
rna-XM_020101608.1,13,7,9,79,218,13,23,19
rna-XM_020101637.1,521,246,579,261,596,304,755,840
rna-XM_020101636.1,100,154,339,0,0,310,309,1335
rna-XM_020101476.1,0,0,0,0,4,11,6,0
rna-XM_020101477.1,3,0,0,0,0,0,0,0
rna-XM_020101583.1,0,0,0,0,0,0,0,9
rna-XM_020101581.1,0,0,0,0,0,0,0,0
rna-XM_020101578.1,36,254,17,0,0,320,0,275
rna-XM_020101579.1,291,0,405,135,318,0,458,0
rna-XM_020101580.1,336,258,452,279,485,306,283,362
rna-XM_020101582.1,88,46,70,14,89,45,38,18
rna-XR_002203345.1,0,0,0,0,0,0,0,0
rna-XM_020101648.1,0,0,0,0,0,0,0,0
rna-XM_020101537.1,0,6,0,0,0,0,4,0
rna-XR_002203338.1,0,0,0,0,0,0,0,0
rna-XM_020101462.1,0,0,0,0,0,0,0,0
rna-XM_020101565.1,0,0,0,0,0,0,0,0
rna-XM_020101641.1,0,0,0,0,0,0,0,13
rna-XM_020101642.1,0,0,0,0,0,0,0,0
rna-XM_020101643.1,0,0,0,0,0,0,0,0
rna-XM_020101478.1,0,0,0,0,0,0,0,0
rna-XM_020101514.1,0,0,0,0,0,0,0,0
rna-XM_020101513.1,0,0,0,0,0,0,0,0
rna-XM_020101516.1,0,0,0,0,0,0,0,0
rna-XM_020101515.1,0,0,0,0,0,0,0,0
rna-XM_020101517.1,0,8,5,4,0,0,5,0
rna-XM_020101703.1,0,0,0,168,0,0,0,53
rna-XM_020101702.1,0,0,6,0,9,0,0,18
rna-XM_020101512.1,0,25,0,0,19,0,0,75
rna-XM_020101493.1,0,0,0,0,0,0,0,0
rna-XM_020101503.1,0,0,0,0,11,207,19,106
rna-XM_020101495.1,0,0,0,0,0,0,0,0
rna-XM_020101497.1,0,0,0,0,0,0,0,0
rna-XM_020101506.1,0,14,0,44,0,1,0,0
rna-XM_020101510.1,0,0,0,104,0,170,107,147
rna-XM_020101489.1,0,0,0,0,0,0,0,0
rna-XM_020101490.1,0,0,0,0,0,0,0,0
rna-XR_002203343.1,0,0,0,0,0,0,0,0
rna-XM_020101542.1,0,0,0,0,0,0,0,0
rna-XM_020101543.1,0,0,0,0,0,0,0,0
rna-XM_020101566.1,0,0,0,0,0,0,0,0
rna-XM_020101453.1,0,0,0,0,0,0,0,0
rna-XM_020101454.1,0,0,12,0,0,3,0,0
rna-XM_020101455.1,0,0,0,0,0,0,0,0
rna-XM_020101539.1,0,0,54,0,26,0,0,0
rna-XM_020101541.1,0,0,2,0,0,0,0,0
rna-XM_020101532.1,0,0,5,0,0,0,0,0
rna-XM_020101649.1,51,86,40,42,100,27,70,32
rna-XM_020101650.1,19,0,7,0,0,16,0,0
rna-XM_020101646.1,73,54,58,50,68,67,45,2
rna-XM_020101647.1,3,0,0,0,0,0,0,3
rna-XM_020101644.1,4,102,11,48,122,66,24,91
rna-XM_020101645.1,278,123,223,181,175,128,181,172
rna-XM_020101442.1,50,45,203,55,86,41,114,278
rna-XM_020101436.1,2354,942,853,768,1475,1073,344,146
rna-XM_020101437.1,710,1465,1342,1114,1139,1065,1745,1044
rna-XM_020101428.1,202,197,202,189,197,226,229,374
rna-XM_020101700.1,176,177,331,104,387,168,213,284
rna-XM_020101701.1,7,4,2,0,5,4,0,0
rna-XM_020101429.1,265,192,426,365,301,227,398,628
rna-XM_020101479.1,41,27,20,20,8,21,13,34
rna-XM_020101511.1,37,41,330,119,46,68,153,359
rna-XM_020101491.1,140,98,116,46,119,120,151,139
rna-XM_020101492.1,6,0,0,0,0,0,0,0
rna-XM_020101502.1,235,148,249,56,215,0,248,233
rna-XM_020101487.1,4,14,21,15,0,9,24,119
rna-XM_020101496.1,14,11,0,11,12,0,17,13
rna-XM_020101507.1,80,74,105,0,91,40,43,52
rna-XM_020101505.1,386,419,1186,1075,1066,1353,971,1406
rna-XM_020101504.1,296,262,765,561,355,936,978,520
rna-XM_020101498.1,129893,169466,96163,138912,150440,104676,91581,90475
rna-XM_020101499.1,66366,70931,87230,76546,114630,157366,110138,79673
rna-XM_020101501.1,14945,6328,28117,425,7626,57,350,24
rna-XM_020101500.1,8861,5324,5166,303,6549,62,263,25
rna-XM_020101488.1,18,11,10,0,9,14,9,14
rna-XM_020101457.1,66,93,234,181,112,76,99,129
rna-XM_020101603.1,78,79,160,126,115,99,115,286
rna-XM_020101602.1,205,225,449,254,208,214,357,533
rna-XR_002203340.1,3,4,0,5,10,0,0,0
rna-XM_020101633.1,9,20,9,0,18,15,9,0
rna-XM_020101697.1,29,31,188,45,67,29,52,101
rna-XM_020101698.1,4,0,4,0,0,0,0,44
rna-XM_020101557.1,19,24,14,17,61,126,34,51
rna-XM_020101635.1,0,2,10,0,0,0,0,0
rna-XM_020101634.1,1046,729,1366,766,1410,702,1015,1268
rna-XM_020101432.1,375,331,424,260,376,321,391,352
rna-XM_020101480.1,0,0,0,0,0,0,0,0
rna-XM_020101536.1,18,14,38,12,24,37,39,64
rna-XM_020101731.1,153,108,179,87,118,116,139,159
rna-XM_020101481.1,403,336,311,119,325,280,233,188
rna-XM_020101574.1,944,905,1071,742,1073,1160,1149,1524
rna-XM_020101576.1,6,0,0,0,0,0,0,0
rna-XM_020101531.1,167,160,220,296,203,133,222,253
rna-XM_020101682.1,16,29,24,63,14,10,11,46
rna-XM_020101680.1,1040,526,1110,810,1197,448,776,1720
rna-XM_020101681.1,2,149,1,0,5,414,0,8
rna-XM_020101599.1,571,501,804,373,553,913,1345,1389
rna-XM_020101600.1,372,324,447,228,416,341,542,658
rna-XM_020101687.1,705,622,915,417,720,633,861,1119
rna-XM_020101483.1,12,0,8,0,0,0,0,0
rna-XM_020101559.1,0,0,0,0,0,0,0,0
rna-XM_020101558.1,5,0,0,0,0,0,0,0
rna-XM_020101845.1,0,0,0,0,0,0,0,0
rna-XM_020101843.1,0,213,0,0,0,0,0,0
rna-XM_020101842.1,340,493,690,226,521,522,471,817
rna-XM_020101844.1,242,0,247,115,220,220,267,206
rna-XM_020101889.1,1005,780,1420,1038,1246,827,910,851
rna-XM_020101764.1,0,0,0,0,14,9,0,9
rna-XM_020101765.1,0,0,0,0,0,4,14,0
rna-XM_020101750.1,0,3,0,0,0,28,0,13
rna-XM_020101749.1,0,0,0,0,0,0,0,0
rna-XR_002203352.1,147,104,88,85,99,25,0,0
rna-XM_020101748.1,6,0,16,1,4,0,37,0
rna-XR_002203353.1,0,0,0,0,0,0,0,0
rna-XM_020101761.1,0,0,0,0,0,0,0,0
rna-XM_020101869.1,0,0,0,0,0,0,0,0
rna-XM_020101868.1,4,0,0,0,0,0,0,0
rna-XM_020101867.1,304,191,336,366,351,189,226,222
rna-XM_020101870.1,7,11,30,12,11,18,30,110
rna-XM_020101787.1,0,7,13,0,0,0,0,11
rna-XM_020101788.1,0,0,0,0,0,0,0,0
rna-XM_020101753.1,0,0,7,4,0,0,0,0
rna-XM_020101828.1,531,724,804,471,784,691,554,705
rna-XM_020101849.1,76,165,131,284,88,130,145,147
rna-XR_002203354.1,0,10,3,8,0,5,2,2
rna-XM_020101853.1,0,0,0,0,0,3,0,0
rna-XM_020101852.1,0,0,11,0,27,5,0,0
rna-XM_020101851.1,110,117,119,77,109,95,135,130
rna-XM_020101792.1,78,47,72,49,60,63,76,85
rna-XM_020101877.1,21,39,13,19,36,32,40,16
rna-XM_020101781.1,31,22,0,40,46,68,69,0
rna-XM_020101782.1,194,205,124,88,132,82,95,115
rna-XM_020101742.1,46,53,64,59,50,90,88,56
rna-XM_020101874.1,103,44,152,50,167,55,103,80
rna-XM_020101875.1,85,72,116,55,127,54,27,85
rna-XM_020101873.1,78,54,63,22,82,76,80,87
rna-XM_020101811.1,0,0,0,4,0,6,0,0
rna-XM_020101767.1,0,0,0,0,0,0,0,0
rna-XM_020101810.1,754,932,909,404,744,558,685,684
rna-XM_020101878.1,0,18,23,9,13,0,26,0
rna-XM_020101766.1,131,103,139,55,127,139,90,80
rna-trnat-agu-18,8,4,5,4,4,5,4,1
rna-XM_020101814.1,0,0,0,0,0,0,106,0
rna-XM_020101816.1,0,113,0,0,0,0,158,142
rna-XM_020101818.1,0,204,0,0,0,0,123,125
rna-XM_020101815.1,557,372,664,198,547,286,334,584
rna-XM_020101817.1,487,183,483,146,542,279,123,213
rna-XM_020101813.1,3,3,7,147,2,381,155,15
rna-XM_020101820.1,318,295,566,464,316,298,382,873
rna-XM_020101822.1,0,0,0,0,0,0,0,0
rna-XM_020101821.1,50,54,60,37,73,74,66,69
rna-XM_020101819.1,21,30,51,53,48,36,32,55
rna-XM_020101855.1,0,0,0,0,0,0,0,0
rna-XM_020101854.1,307,241,183,153,229,218,188,193
