transcript_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
rna-XM_020098928.1,0,0,0,0,0,0,0,0
rna-XM_020098923.1,0,0,0,0,0,0,0,0
rna-XM_020098926.1,0,0,0,0,0,0,0,6
rna-XM_020098927.1,0,0,0,0,0,0,0,0
rna-XM_020098925.1,0,0,0,0,0,0,0,0
rna-XM_020098924.1,0,0,0,0,0,0,0,0
rna-XM_020098922.1,0,0,0,0,0,0,0,0
rna-XM_020098930.1,0,0,0,0,0,0,0,0
rna-XM_020098716.1,0,0,0,0,2,0,0,0
rna-XM_020098854.1,3809,3597,4798,969,4356,2899,3819,4158
rna-XR_002203228.1,137,0,192,68,0,0,0,0
rna-XM_020098789.1,164,84,170,105,194,55,155,139
rna-XM_020098792.1,129,95,90,51,125,117,104,158
rna-XM_020098788.1,810,614,1237,496,889,558,583,1275
rna-XM_020098614.1,866,564,1288,534,1002,679,650,719
rna-XM_020098932.1,92,82,102,36,115,75,89,90
rna-XM_020098971.1,174,125,84,119,180,163,220,404
rna-XM_020098662.1,81,33,53,26,64,43,44,12
rna-XM_020098663.1,23,58,45,0,16,0,5,49
rna-XM_020098806.1,52,202,43,427,136,71,86,36
rna-XM_020098785.1,149,165,332,202,130,139,140,259
rna-XM_020098779.1,112,107,0,0,0,0,0,0
rna-XM_020098784.1,2,0,0,0,0,0,0,0
rna-XM_020098872.1,112,86,0,60,93,2,3,89
rna-XM_020098868.1,332,297,342,180,319,268,327,333
rna-XM_020098816.1,13,13,32,0,28,13,31,0
rna-XM_020098831.1,275,276,366,105,229,285,289,375
rna-XM_020098834.1,146,118,100,73,63,111,59,46
rna-XM_020098830.1,59,131,101,127,179,122,96,60
rna-XM_020098634.1,585,409,846,518,501,559,821,1380
rna-XM_020098858.1,1266,1085,1426,943,1131,2017,2231,2805
rna-XM_020098855.1,23,24,74,33,33,52,70,69
rna-XM_020098706.1,42,69,89,47,37,74,96,95
rna-XM_020098949.1,46,75,98,37,77,61,135,89
rna-XM_020098721.1,31,30,11,18,27,17,37,12
rna-XM_020098826.1,38,27,446,126,252,55,121,144
rna-XM_020098951.1,996,1032,674,550,546,1328,1502,1124
rna-XM_020098952.1,871,895,611,498,545,809,1150,938
rna-XM_020098958.1,163,162,251,125,227,84,162,295
rna-XM_020098909.1,204,222,416,254,244,199,309,387
rna-XM_020098631.1,540,593,1589,1022,1163,740,1102,1518
rna-XM_020098970.1,207,191,325,182,261,202,256,496
rna-XM_020098810.1,1640,1438,2635,1612,1830,1849,3761,8457
rna-XM_020098809.1,43418,33802,35316,33275,45068,49399,50699,53420
rna-XM_020098625.1,421,347,441,319,466,248,348,377
rna-XM_020098627.1,2,0,0,0,0,0,2,0
rna-XM_020098962.1,66,28,30,13,27,35,37,59
rna-XM_020098961.1,54,62,52,44,60,37,39,32
rna-XM_020098886.1,140,84,623,82,192,142,175,172
rna-XM_020098635.1,57,73,90,22,86,103,64,56
rna-XM_020098636.1,24,82,42,8,51,0,55,23
rna-XM_020098637.1,19,0,0,14,30,47,0,27
rna-XM_020098639.1,16,0,0,0,46,0,0,0
rna-XM_020098628.1,12585,8516,8486,10069,11192,11087,11565,12337
rna-XM_020098623.1,56,53,61,61,44,54,86,150
rna-XM_020098825.1,488,386,631,189,597,453,588,865
rna-XM_020098918.1,203,152,255,265,289,163,228,305
rna-XM_020098817.1,861,818,1129,599,979,915,1133,1313
rna-XM_020098630.1,63,54,143,75,59,61,91,132
rna-XM_020098820.1,321,246,317,120,221,246,216,277
rna-XM_020098818.1,144,98,198,125,152,166,139,212
rna-XM_020098799.1,0,0,3,0,3,3,3,0
rna-XM_020098798.1,429,484,919,446,643,486,539,1092
rna-XM_020098699.1,182,133,307,70,199,156,211,393
rna-XM_020098697.1,221,234,186,180,282,210,217,228
rna-XM_020098968.1,182,119,192,106,218,89,221,248
rna-XR_002203233.1,108,110,102,52,111,109,64,32
rna-XM_020098803.1,0,0,0,0,0,0,0,0
rna-XM_020098801.1,0,0,0,0,0,0,0,0
rna-XM_020098800.1,13,9,7,0,5,7,8,3
rna-XM_020098805.1,89,71,133,34,39,40,73,137
rna-XM_020098804.1,432,346,545,513,475,392,533,750
rna-XR_002203223.1,0,0,0,0,0,0,0,0
rna-XM_020098711.1,0,0,0,0,0,0,0,0
rna-XM_020098712.1,0,0,0,0,0,0,0,0
rna-XM_020098725.1,0,0,0,0,0,0,0,0
rna-XM_020098726.1,0,0,0,0,0,0,0,0
rna-XR_002203224.1,0,0,9,13,5,2,0,0
gene-LOC109636750,0,0,0,0,0,0,0,0
rna-XM_020098720.1,0,0,0,5,0,0,0,0
rna-XM_020098795.1,0,0,6,0,0,0,0,0
rna-XM_020098796.1,0,0,0,0,0,0,0,0
rna-XM_020098696.1,698,571,603,498,559,559,569,630
rna-XM_020098719.1,522,318,288,304,309,480,727,587
rna-XM_020098701.1,6,8,0,0,5,12,11,4
rna-XM_020098882.1,489,67,131,34,124,279,3,0
rna-XM_020098884.1,231,59,200,42,150,272,9,32
rna-XM_020098883.1,124,452,252,411,325,93,444,308
rna-XM_020098678.1,169,135,138,90,105,115,90,53
rna-XM_020098750.1,4752,3776,7152,4375,9469,5063,7972,7837
rna-XM_020098751.1,1398,1899,2001,243,4092,1122,767,828
rna-XM_020098752.1,1153,1729,6893,1250,4493,2788,1178,1928
rna-XM_020098753.1,53,28,43,15,61,26,43,29
rna-XM_020098797.1,3,0,0,0,0,0,0,0
rna-XM_020098793.1,506,674,740,483,607,615,756,590
rna-XM_020098794.1,97,143,271,209,157,98,162,154
rna-XM_020098880.1,11140,9247,10921,10325,9953,10107,11952,16103
rna-XM_020098844.1,98,137,289,156,134,93,155,179
rna-XM_020098845.1,116,96,115,97,88,109,108,231
rna-XM_020098846.1,56,116,119,0,85,3,93,29
rna-XM_020098969.1,93,67,183,204,119,84,92,191
rna-XM_020098730.1,27,20,14,16,20,9,9,23
rna-XM_020098871.1,0,0,0,0,0,0,0,0
rna-XM_020098870.1,10,7,3,7,6,12,7,5
rna-XM_020098894.1,0,9,0,0,2,3,0,3
rna-XM_020098895.1,0,2,0,0,0,0,0,0
rna-XM_020098680.1,117,120,198,115,153,132,115,248
rna-XM_020098896.1,468,601,641,358,482,511,548,592
rna-XM_020098897.1,457,584,597,447,445,473,516,522
rna-XM_020098875.1,377,395,990,651,546,382,499,718
rna-XM_020098893.1,0,0,0,0,0,0,0,0
rna-XM_020098889.1,0,54,0,0,0,9,0,0
rna-XM_020098892.1,21,20,13,15,17,15,15,19
rna-XM_020098888.1,82,39,46,53,124,59,80,37
rna-XM_020098891.1,30,0,10,22,20,29,28,32
rna-XM_020098959.1,0,0,100,0,63,164,3,215
rna-XM_020098960.1,162,172,180,141,91,18,168,61
rna-XM_020098653.1,0,0,0,0,0,0,0,0
rna-XM_020098652.1,21,20,35,5,12,10,28,18
rna-XM_020098682.1,0,0,0,0,0,11,13,13
rna-XM_020098835.1,833,787,1115,1229,774,917,829,779
rna-XM_020098901.1,0,31,94,0,100,4,107,66
rna-XM_020098903.1,0,106,74,95,0,76,0,0
rna-XM_020098902.1,279,29,98,239,186,104,142,86
rna-XM_020098904.1,79,48,68,8,55,40,40,67
rna-XM_020098908.1,1056,1140,2059,1059,1831,1162,1086,1514
rna-XM_020098616.1,570,776,565,699,434,500,687,691
rna-XM_020098733.1,0,0,0,0,0,0,0,0
rna-XM_020098732.1,7,0,0,0,0,8,5,3
rna-XM_020098703.1,4,0,0,0,3,0,15,8
rna-XM_020098709.1,0,0,2,0,0,0,0,0
rna-XM_020098723.1,0,0,0,0,0,0,0,0
rna-XR_002203225.1,0,0,0,0,0,0,0,0
rna-XM_020098622.1,0,6,5,11,0,3,4,16
rna-XM_020098621.1,0,15,24,0,0,14,0,11
rna-XM_020098874.1,357,298,376,685,324,347,418,398
rna-XM_020098881.1,1115,1007,2622,1157,2325,1422,1594,3882
rna-XM_020098694.1,388,628,498,535,382,447,325,472
rna-XM_020098666.1,1386,400,257,764,1552,3679,824,35
rna-XM_020098724.1,5,14,0,0,0,10,0,0
rna-XM_020098722.1,5,31,12,7,0,0,0,5
rna-XM_020098619.1,385,403,361,292,300,357,448,298
rna-XM_020098618.1,24,25,16,3,9,16,21,12
rna-XM_020098766.1,0,0,0,0,0,0,0,0
rna-XM_020098755.1,0,0,0,3,0,0,0,0
rna-XM_020098756.1,0,0,0,0,0,0,0,5
rna-XM_020098757.1,0,0,0,0,0,0,0,0
rna-XM_020098759.1,0,0,0,0,0,0,1,0
rna-XM_020098760.1,0,0,0,0,0,0,0,0
rna-XM_020098761.1,0,0,0,0,0,0,0,0
rna-XM_020098767.1,0,2,0,0,0,0,0,76
rna-XM_020098758.1,0,0,0,0,181,0,121,0
rna-XM_020098762.1,0,0,0,0,0,0,0,0
rna-XM_020098763.1,0,0,0,0,0,0,0,0
rna-XM_020098764.1,0,31,0,3,0,0,10,0
rna-XM_020098754.1,137,0,0,0,0,0,0,56
rna-XM_020098765.1,15,96,112,82,2,152,8,0
rna-XM_020098770.1,543,501,1356,548,1042,686,874,1759
rna-XM_020098768.1,382,318,558,578,466,268,301,455
rna-XM_020098769.1,30,42,36,60,0,0,0,75
rna-XM_020098695.1,590,619,749,571,736,686,804,856
rna-XM_020098837.1,0,0,0,0,0,0,0,0
rna-XM_020098839.1,0,0,0,0,0,0,0,0
rna-XM_020098836.1,70,78,94,34,82,65,88,49
rna-XM_020098840.1,4,0,5,9,2,0,4,0
rna-XM_020098710.1,192,142,197,64,166,138,167,117
rna-XM_020098919.1,175,130,149,48,158,98,109,116
rna-XM_020098921.1,334,249,299,183,334,202,296,329
rna-XM_020098642.1,0,0,0,0,0,0,0,0
rna-XM_020098643.1,0,0,0,0,0,0,0,0
rna-XM_020098644.1,0,0,0,0,0,0,0,0
rna-XM_020099282.1,0,0,0,0,205,0,0,0
rna-XM_020099140.1,0,0,0,0,0,0,0,0
rna-XM_020099139.1,0,0,0,0,0,0,0,0
rna-XM_020099126.1,0,0,0,0,0,0,0,0
rna-XM_020099143.1,0,0,0,0,0,0,0,0
rna-XR_002203235.1,0,0,0,0,4,0,4,0
rna-XM_020099226.1,0,21,12,0,0,9,0,7
rna-XM_020099036.1,70,78,77,64,57,47,73,108
rna-XM_020099284.1,41,57,122,68,32,80,163,391
rna-XR_002203238.1,249,89,48,36,7,205,16,61
rna-XM_020099280.1,421,163,0,90,17,0,78,0
rna-XM_020099281.1,458,785,604,398,252,762,678,168
rna-XM_020099128.1,67,40,60,216,51,51,39,364
rna-XM_020099338.1,4,30,73,37,74,63,82,22
rna-XM_020099138.1,3,3,9,4,7,0,0,0
rna-XM_020098984.1,95,96,77,27,57,104,123,152
rna-XM_020098993.1,43,21,51,24,39,31,39,72
rna-XM_020099008.1,2142,1740,3901,3873,2345,1321,2298,5198
rna-XM_020099361.1,117,38,338,285,112,55,98,304
rna-XM_020099142.1,185,151,292,127,191,149,234,359
rna-XM_020099339.1,98,87,51,25,127,80,67,55
rna-XM_020099224.1,276,0,0,0,0,0,0,0
rna-XM_020099223.1,249,577,623,295,541,513,542,532
rna-XM_020098900.1,0,0,0,0,0,0,0,0
rna-XM_020098747.1,0,0,0,10,0,0,0,0
rna-XM_020098744.1,0,0,0,0,114,100,162,0
rna-XM_020098776.1,0,0,0,0,0,0,0,0
rna-XM_020098778.1,0,0,0,0,0,0,0,0
rna-XM_020098772.1,0,161,0,0,0,0,151,0
rna-XM_020098773.1,0,0,0,0,0,0,0,0
rna-XM_020098774.1,0,0,0,0,0,0,0,0
rna-XM_020098657.1,0,0,0,37,0,0,0,0
rna-XM_020098829.1,0,44,0,58,0,0,137,0
rna-XM_020098684.1,0,0,0,0,0,0,0,0
rna-XM_020098731.1,0,0,5,3,0,0,0,0
rna-XM_020098717.1,0,0,0,0,0,0,0,0
rna-XM_020098849.1,0,0,0,5,0,0,0,0
rna-XM_020098852.1,0,0,0,0,0,0,0,0
rna-XM_020098860.1,0,0,77,30,26,7,0,99
rna-XM_020098862.1,0,0,0,0,0,0,0,0
rna-XM_020098864.1,0,0,0,0,0,0,0,0
rna-XM_020098866.1,0,0,0,0,0,50,0,0
rna-XM_020098867.1,0,0,0,0,0,0,0,0
rna-XM_020098713.1,0,0,0,8,0,0,0,0
rna-XM_020098946.1,0,0,1,0,0,0,0,0
rna-XM_020098941.1,0,0,0,0,23,0,0,0
gene-LOC109636761,0,0,0,0,0,0,0,0
rna-XM_020098632.1,0,0,0,0,0,0,0,0
rna-XM_020098633.1,0,0,7,0,0,0,0,0
rna-XM_020098690.1,0,0,0,0,0,0,0,0
rna-XM_020098648.1,0,0,0,0,0,0,0,0
rna-XM_020098649.1,0,0,0,0,0,0,0,0
rna-XM_020098646.1,0,0,0,0,0,0,0,0
rna-XM_020098957.1,0,0,0,0,6,3,0,0
rna-XM_020098822.1,0,0,0,0,0,0,0,0
rna-XM_020098824.1,0,0,0,0,0,6,0,0
rna-XM_020098964.1,0,0,0,0,0,0,0,317
rna-XM_020098673.1,0,0,0,0,0,0,0,0
rna-XM_020098672.1,0,0,0,0,0,0,0,0
rna-XM_020098674.1,0,0,0,0,0,0,0,0
rna-XM_020098617.1,1937,2312,2540,1852,2775,2964,3068,3765
rna-XM_020098869.1,1109,1192,1025,737,871,837,1023,1340
rna-XM_020098898.1,244,283,333,219,190,247,349,365
rna-XM_020098847.1,824,682,869,612,554,816,793,943
rna-XM_020098841.1,233,184,224,116,130,168,73,131
rna-XM_020098843.1,170,0,0,64,126,49,38,0
rna-XM_020098842.1,226,283,323,207,363,315,460,731
rna-XR_002203232.1,102,127,116,310,91,102,99,76
rna-XM_020098683.1,95,150,107,213,78,94,84,53
rna-XM_020098879.1,407,324,256,210,273,342,298,483
rna-XM_020098878.1,68,0,56,82,138,98,113,98
rna-XM_020098876.1,62,198,285,43,112,88,221,85
rna-XM_020098910.1,85,0,0,149,0,0,113,153
rna-XM_020098911.1,8,74,125,0,64,64,0,0
rna-XM_020098749.1,46,0,112,0,85,8,48,9
rna-XM_020098748.1,17,87,22,70,0,101,17,95
rna-XM_020098746.1,11,0,0,0,11,0,0,0
rna-XM_020098745.1,858,574,856,559,745,1330,1399,1372
rna-XM_020098743.1,669,726,1062,0,863,263,68,477
rna-XM_020098641.1,408,341,549,307,692,144,0,716
rna-XM_020098640.1,167,276,614,161,5,628,981,514
rna-XM_020098775.1,18,12,9,14,8,15,16,26
rna-XM_020098771.1,310,155,544,308,481,273,166,475
rna-XM_020098658.1,16,44,48,16,30,32,37,34
rna-XM_020098718.1,485,402,338,169,363,841,984,550
rna-XM_020098827.1,56,0,89,0,55,100,0,105
rna-XM_020098812.1,295,217,360,135,389,223,203,287
rna-XM_020098813.1,9,0,0,0,0,5,0,0
rna-XM_020098814.1,130,104,590,238,212,157,284,821
rna-XM_020098965.1,34466,27347,30732,34671,29719,27092,32833,38499
rna-XM_020098655.1,3289,2854,2689,3073,2021,2537,2972,2108
rna-XM_020098934.1,2178,1696,1888,1362,1497,1309,2271,2421
rna-XM_020098933.1,1172,808,1357,1231,1524,1437,1071,1138
rna-XM_020098913.1,448,290,214,390,192,211,414,801
rna-XM_020098914.1,12,2,21,0,175,241,0,2
rna-XM_020098685.1,65,73,91,42,57,48,50,92
rna-XM_020098954.1,110,75,295,112,104,61,158,256
rna-XM_020098664.1,9,20,11,22,8,10,9,14
rna-XM_020098689.1,391,343,326,175,385,317,291,213
rna-XM_020098853.1,331,0,383,0,435,450,554,933
rna-XM_020098850.1,47,0,0,0,0,0,0,0
rna-XM_020098848.1,2,175,9,162,9,16,12,6
rna-XM_020098861.1,344,445,124,36,35,10,226,124
rna-XM_020098859.1,73,0,219,0,43,6,22,29
rna-XM_020098863.1,107,149,77,241,275,157,0,0
rna-XM_020098939.1,107,40,72,99,24,128,119,73
rna-XM_020098942.1,78,34,19,0,23,0,0,0
rna-XM_020098940.1,60,146,247,101,106,188,288,438
rna-XM_020098944.1,53,42,67,0,91,0,2,0
rna-XM_020098945.1,15,0,0,0,77,0,0,0
rna-XM_020098885.1,1301,1102,2099,5721,2409,971,862,1690
rna-XM_020098887.1,424,325,335,171,407,276,393,353
rna-XM_020098691.1,28,40,41,28,14,23,35,24
rna-XM_020098650.1,40,49,97,35,68,32,19,86
rna-XM_020098645.1,32,39,58,28,37,18,6,37
rna-XM_020098714.1,345,392,433,1286,336,323,319,338
rna-XM_020098956.1,126,132,203,124,132,155,170,218
rna-XM_020098692.1,28,26,22,11,23,20,26,16
rna-XM_020098808.1,12612,9913,11123,9161,12818,12998,13652,15707
rna-XM_020098917.1,110,134,341,154,267,117,124,274
rna-XM_020098823.1,425,376,599,0,302,129,370,379
rna-XM_020098821.1,2,58,3,201,0,144,0,0
rna-XM_020098693.1,268,272,338,218,327,308,383,506
rna-XM_020098966.1,419,441,773,461,547,508,704,947
rna-XM_020098963.1,499,595,648,549,353,393,328,5
rna-XM_020098671.1,14,24,9,24,27,10,0,0
rna-XM_020099326.1,638,947,2774,2534,1789,319,959,1388
rna-XM_020099048.1,167,143,164,132,137,132,134,153
rna-XM_020099311.1,474,333,382,369,401,345,365,398
rna-XM_020099332.1,0,45,99,323,0,0,104,333
rna-XM_020099331.1,335,184,435,562,277,258,210,359
rna-XM_020099279.1,0,0,0,0,2,22,0,67
rna-XM_020099277.1,42,106,163,7,57,82,165,15
rna-XM_020099278.1,10,0,0,104,3,0,0,127
rna-XM_020099335.1,0,0,0,0,0,0,0,0
rna-XM_020099337.1,0,0,0,0,0,0,0,2
rna-XM_020099336.1,666,689,805,525,647,678,697,728
rna-XM_020099151.1,36,54,70,27,63,66,284,193
rna-XM_020099314.1,0,2,0,128,17,0,0,193
rna-XM_020099313.1,231,15,156,0,65,94,153,99
rna-XM_020099312.1,169,177,90,0,309,194,213,159
rna-XM_020099286.1,0,0,0,0,9,0,1,0
rna-XM_020099285.1,48,43,65,0,84,59,42,63
rna-XM_020099001.1,203,197,225,107,209,202,258,323
rna-XR_002203242.1,0,0,0,0,3,0,0,0
rna-XM_020099315.1,76,117,95,84,112,131,125,214
rna-XM_020099032.1,0,0,0,3,0,0,3,0
rna-XM_020099321.1,0,0,0,0,0,0,3,0
rna-XM_020099322.1,0,0,0,0,0,0,0,0
rna-XM_020099323.1,0,0,0,0,0,0,0,0
rna-XM_020099296.1,970,776,6715,1373,2115,1219,6991,18613
rna-XM_020098977.1,367,313,347,201,303,316,386,398
rna-XM_020099049.1,0,0,0,0,0,0,0,0
rna-XM_020099158.1,0,0,0,0,3,0,0,0
rna-XM_020099161.1,0,0,0,0,0,0,0,0
rna-XM_020098999.1,0,0,0,0,0,0,0,0
rna-XM_020098997.1,0,0,0,0,0,0,0,0
rna-XM_020098998.1,0,0,0,0,0,0,0,0
rna-XM_020099050.1,0,0,0,0,7,8,3,3
rna-XM_020099155.1,0,0,0,0,0,0,0,0
rna-XM_020099122.1,0,0,5,0,0,7,9,0
rna-XM_020099257.1,0,0,0,0,0,0,0,0
rna-XM_020099328.1,0,3,9,0,0,0,0,8
rna-XM_020099051.1,0,0,0,0,0,0,3,0
rna-XM_020099304.1,0,0,0,31,68,0,3,23
rna-XM_020099308.1,0,0,0,0,0,0,0,0
rna-XR_002203241.1,0,0,0,0,0,0,0,0
rna-XR_002203239.1,0,0,0,0,0,0,0,0
rna-XR_002203240.1,0,0,0,0,0,0,0,0
rna-XM_020099305.1,0,6,0,0,6,0,3,0
rna-XM_020099214.1,0,0,0,0,0,0,0,6
rna-XM_020099011.1,0,0,0,0,0,0,0,0
rna-XM_020099189.1,0,0,0,14,151,0,96,14
rna-XM_020099192.1,0,0,0,0,0,0,0,0
rna-XM_020099191.1,0,0,0,0,0,0,0,0
rna-XM_020099193.1,0,0,0,0,0,0,0,0
rna-XM_020099194.1,0,0,0,0,0,0,0,0
rna-XM_020099197.1,0,0,0,0,0,0,0,0
rna-XM_020099198.1,0,0,0,0,0,0,0,0
rna-XM_020099234.1,0,0,36,65,0,0,0,9
rna-XM_020099235.1,0,0,0,0,0,0,0,0
rna-XM_020099297.1,0,0,0,0,0,9,0,0
rna-XM_020099141.1,0,0,0,0,3,0,0,0
rna-XM_020099204.1,572,643,628,285,289,236,178,126
rna-XM_020099206.1,48,69,47,32,25,37,7,0
rna-XM_020099205.1,23,11,52,48,36,9,45,44
rna-XM_020099366.1,32,18,6,10,0,11,5,0
rna-XM_020099368.1,6,6,3,0,3,0,0,0
rna-XM_020099262.1,6293,4113,3298,2082,3583,3505,2893,1501
rna-XM_020099261.1,2945,1731,1353,1172,1534,1701,1186,624
rna-XM_020099259.1,90,82,108,42,108,47,57,0
rna-XM_020099258.1,10,13,0,0,2,21,0,0
rna-XM_020099327.1,200,166,185,110,120,156,227,214
rna-XM_020099309.1,188,113,120,54,172,182,173,228
rna-XM_020099303.1,62,73,91,0,0,46,73,0
rna-XM_020099306.1,9,5,0,5,6,61,4,128
rna-XM_020099217.1,4486,5378,5238,4266,4240,3090,4048,3993
rna-XM_020099215.1,6622,5010,5628,3261,4683,3043,3843,4289
rna-XM_020099012.1,223,256,200,139,202,193,271,279
rna-XM_020099053.1,473,209,316,370,613,344,320,224
rna-XM_020099290.1,475,301,283,264,223,289,305,255
rna-XM_020099289.1,304,251,352,240,385,200,249,193
rna-XM_020099287.1,144,107,204,132,169,107,116,205
rna-XM_020099288.1,9,0,59,6,26,20,34,25
rna-XM_020099188.1,141,126,167,55,7,135,4,110
rna-XM_020099195.1,216,199,200,115,212,183,234,350
rna-XM_020099190.1,399,364,477,232,369,380,479,659
rna-XM_020099120.1,21,16,16,28,59,15,4,0
rna-XM_020099119.1,2,0,390,0,84,0,257,172
rna-XM_020099248.1,72,69,83,73,131,63,79,81
rna-XM_020099124.1,20,18,41,0,49,23,36,66
rna-XM_020099054.1,3,0,9,0,4,0,4,2
rna-XM_020099233.1,1968,2199,4271,2758,2541,1939,5200,9012
rna-XM_020099298.1,935,685,868,564,812,787,1082,1615
rna-XM_020099360.1,222,113,569,489,209,130,190,790
rna-XM_020099086.1,0,3,0,3,6,17,0,0
rna-XM_020099087.1,0,0,0,0,0,0,0,0
rna-XM_020099071.1,0,0,0,0,0,0,0,0
rna-XM_020099066.1,0,0,0,0,0,6,11,0
rna-XM_020099067.1,0,0,0,0,0,0,0,0
rna-XM_020099068.1,0,0,0,0,0,0,0,0
rna-XM_020099069.1,0,0,0,0,0,0,0,0
rna-XM_020099075.1,0,0,0,0,0,0,0,0
rna-XM_020099076.1,0,0,0,0,0,0,0,0
rna-XM_020099077.1,0,0,0,0,0,0,0,0
rna-XM_020099072.1,0,0,0,0,0,0,0,0
rna-XM_020099074.1,0,0,0,0,0,0,0,0
rna-XM_020099070.1,24,23,14,13,16,25,18,15
rna-XM_020099057.1,13,11,14,11,9,16,10,8
rna-XM_020099170.1,0,543,793,521,731,676,505,878
rna-XM_020099152.1,0,0,0,0,0,0,0,0
rna-XM_020099160.1,0,0,0,0,0,0,0,0
rna-XM_020099375.1,0,0,0,0,0,0,8,4
rna-XM_020099376.1,0,0,0,0,0,0,0,0
rna-XM_020099377.1,0,0,0,0,0,0,0,0
rna-XM_020099200.1,0,0,0,0,0,0,0,0
rna-XM_020099201.1,0,0,152,0,0,1,0,0
gene-LOC109637075,0,0,0,0,0,0,0,0
rna-XM_020099084.1,0,0,0,4,0,0,0,0
rna-XM_020099085.1,0,0,0,0,0,0,0,0
rna-XM_020099364.1,434,274,591,291,287,273,829,370
rna-XM_020099172.1,5,12,0,7,0,4,11,0
rna-XM_020099173.1,361,264,427,237,306,372,444,622
rna-XM_020099171.1,837,198,213,0,18,5,274,25
rna-XM_020099378.1,675,575,586,509,730,553,664,1021
rna-XM_020099203.1,16,13,17,6,17,11,10,0
rna-XM_020099202.1,281,293,588,220,348,215,416,429
rna-XM_020099199.1,188,175,11,66,120,83,142,54
rna-XM_020099055.1,34,44,37,15,46,29,35,43
rna-XM_020099056.1,130,133,126,52,142,121,84,107
rna-XM_020099091.1,130,114,192,76,133,98,141,166
rna-XM_020099065.1,0,0,0,0,0,0,0,0
rna-XM_020099064.1,247,222,158,97,139,213,157,73
rna-XM_020099090.1,721,681,707,788,654,846,1224,1234
rna-XM_020099081.1,0,0,0,0,0,0,0,0
rna-XM_020099078.1,259,221,312,0,0,0,0,0
rna-XM_020099082.1,11,10,23,207,328,321,345,338
rna-XM_020099079.1,2,0,2,0,0,0,0,0
rna-XM_020099080.1,2,0,0,0,0,0,0,0
rna-XM_020099088.1,22,31,25,28,19,17,25,23
rna-XM_020099089.1,96,96,69,85,68,54,93,69
rna-XM_020099150.1,0,4,0,2,0,0,0,0
rna-XM_020098985.1,0,0,0,0,0,6,2,0
rna-XM_020099144.1,0,0,0,4,0,0,0,0
rna-XM_020099030.1,0,0,0,0,0,0,0,0
rna-XM_020098996.1,0,57,0,0,84,0,76,81
rna-XM_020099153.1,0,0,0,0,0,0,8,0
rna-XM_020099154.1,0,0,0,0,0,0,0,0
rna-XM_020098981.1,0,0,0,0,0,0,0,0
rna-XM_020098979.1,0,0,6,0,0,0,0,0
rna-XM_020098980.1,0,0,0,0,0,0,0,0
rna-XM_020099239.1,0,0,0,0,0,0,0,0
rna-XM_020099344.1,0,0,0,0,0,0,0,0
rna-XM_020098982.1,0,0,0,2,7,0,0,4
rna-XM_020098983.1,0,0,0,0,0,0,0,0
rna-XM_020099023.1,9,14,14,6,27,15,18,15
rna-XM_020099369.1,44,55,76,28,108,64,52,84
rna-XM_020099145.1,10637,9002,8850,10228,5693,5033,7054,4763
rna-XM_020099333.1,309,200,185,124,309,331,230,425
rna-XM_020099334.1,33,0,131,18,25,0,139,56
rna-XM_020098994.1,107,0,77,0,3,79,74,0
rna-XM_020098995.1,111,127,169,104,89,112,149,397
rna-XM_020099133.1,46,50,23,22,32,41,16,0
rna-XM_020099058.1,110,105,124,54,83,87,125,211
rna-XR_002203237.1,71,32,54,35,43,49,46,70
rna-XM_020099275.1,6,0,16,0,0,2,0,7
rna-XM_020099276.1,131,96,163,87,159,105,144,183
rna-XM_020099007.1,87,107,88,50,71,90,79,86
rna-XM_020098987.1,3900,3423,2679,1972,3388,2713,2352,1057
rna-XM_020099320.1,33,50,32,28,36,60,82,30
rna-XM_020099316.1,26,19,33,33,48,36,39,34
rna-XM_020099059.1,253,268,467,302,298,225,425,1225
rna-trnar-acg-7,2,0,5,0,5,2,3,5
rna-XM_020099236.1,29,28,15,41,24,46,24,30
rna-XM_020099237.1,24,7,12,0,0,12,12,0
rna-XM_020099241.1,850,627,780,658,599,645,847,936
rna-XM_020099240.1,544,553,596,451,501,354,511,830
rna-XM_020099340.1,172,147,96,42,166,122,201,73
rna-XM_020099341.1,76,91,108,62,46,47,87,256
rna-XM_020099342.1,4,6,9,3,0,7,12,82
rna-XM_020099345.1,50,0,92,68,50,88,4,37
rna-XM_020099324.1,2805,2845,3849,5160,2790,2099,2538,6550
rna-XM_020099325.1,13,155,770,4811,230,341,903,1589
rna-XM_020099061.1,24,11,22,0,14,22,31,24
rna-XM_020099062.1,35,49,57,27,64,32,51,50
gene-LOC109637127,4599,3665,5776,5751,6131,3540,6875,13786
rna-XM_020099157.1,0,6,0,0,0,0,4,0
rna-XM_020099346.1,0,0,0,0,0,0,0,0
rna-XM_020099176.1,0,0,0,0,0,0,138,0
rna-XM_020099179.1,0,105,168,10,25,205,40,0
rna-XM_020099180.1,0,30,55,67,2,137,177,155
rna-XM_020099181.1,0,0,66,0,6,0,0,0
rna-XM_020099039.1,0,0,0,0,0,0,0,0
rna-XM_020099108.1,0,0,0,10,0,0,0,0
rna-XM_020099113.1,0,0,0,0,0,0,0,0
rna-XM_020099112.1,0,0,0,0,0,0,0,0
rna-XM_020099106.1,0,0,0,0,0,0,0,0
